order_id,order_date,status,customer_id,email,address,city,state,postalcode,num_watermelons,num_othermelons,subtotal,tax,order_total
5002,05/06/2014,Processing,23,karen@devbug.gov,85197 Springview Pass,Fairfield,ME,48512,80,10,222.22,13.33,246.43
5007,05/03/2014,Canceled,860,teresa@thoughtstorm.edu,91520 Spaight Street,San Francisco,KY,23769-1104,8,0,22.00,1.32,34.70
5009,05/18/2014,New,187,judith@skimia.name,87593 Hintze Park,Orland,OK,71850,9,0,36.00,2.16,46.81
5010,05/15/2014,Out for Delivery,294,jennifer@babbleblab.edu,23 Gateway Road,Santa Monica,WV,54913-8592,2,0,500.00,30.00,545.46
5013,05/14/2014,Out for Delivery,494,judy@zoozzy.com,65489 Waywood Street,San Bruno,CA,68616-4860,10,0,27.50,1.65,35.97
5014,04/23/2014,Processing,852,amanda@dynazzy.info,625 Hoffman Junction,Palmdale,MO,53107,48,0,115.00,6.90,136.73
5017,05/08/2014,New,337,maria@flipopia.biz,97 Waxwing Center,Dos Palos,HI,88244,99,0,278.50,16.71,314.56
5022,05/03/2014,Delivered,16,linda@realbuzz.info,3 Superior Alley,Hermosa Beach,MS,20257,47,0,111.50,6.69,123.82
5023,04/29/2014,Canceled,833,kathryn@brightdog.name,2673 Bayside Park,Benicia,AL,01926-2930,75,75,224.25,13.46,244.48
5030,05/11/2014,Canceled,953,christina@youbridge.info,9 Armistice Road,Temecula,HI,54806,97,92,471.25,28.27,517.32
5032,05/09/2014,Out for Delivery,993,mary@oloo.com,65897 Jackson Pass,La Mesa,FL,82426,76,10,197.40,11.84,212.05
5034,04/29/2014,Canceled,350,jean@shufflester.info,7 Valley Edge Place,Imperial Beach,DE,26985,14,0,37.00,2.22,42.32
5038,05/03/2014,Out for Delivery,102,theresa@quire.biz,5416 Prairieview Circle,West Sacramento,TX,30906-0912,1,12,43.75,2.62,62.16
5039,04/25/2014,Delivered,766,ruby@wordware.edu,4 Basil Avenue,Woodside,TX,76350,21,0,49.25,2.96,57.34
5040,05/16/2014,Delivered,58,martha@wikido.biz,569 Anderson Alley,Angels Camp,RI,40137,111,0,224.25,13.46,250.96
5044,05/05/2014,Out for Delivery,976,nancy@eazzy.net,2 Waxwing Lane,Atascadero,AK,00407-9423,92,0,212.25,12.73,238.31
5063,04/24/2014,New,445,christina@shufflester.org,4 Sullivan Road,Rio Vista,GA,59830,16,0,43.00,2.58,48.75
5066,05/13/2014,Processing,807,wanda@zoovu.name,9 Tennyson Alley,Solana Beach,AZ,76582,23,0,58.50,3.51,73.08
5069,05/06/2014,Canceled,790,angela@rhynyx.gov,51380 Granby Hill,San Juan Capistrano,AL,35162-2959,61,0,173.00,10.38,193.42
5070,05/11/2014,Canceled,190,nicole@youspan.gov,726 Carioca Trail,La Quinta,PA,16784,92,82,332.68,19.96,359.91
5074,05/20/2014,Canceled,233,phyllis@yabox.info,7482 American Way,Laguna Niguel,NH,90019,12,0,30.00,1.80,48.58
5077,04/30/2014,Out for Delivery,356,katherine@skynoodle.net,1 Schmedeman Parkway,Rosemead,WV,70907,12,10,43.90,2.63,50.26
5082,04/25/2014,Canceled,751,stephanie@wikido.edu,9438 Cordelia Drive,Rolling Hills Estates,NY,43457-3657,11,0,25.50,1.53,37.41
5089,05/01/2014,Canceled,728,irene@aibox.info,7821 Shelley Court,Wheatland,LA,67947,70,8,195.00,11.70,223.16
5091,04/28/2014,Out for Delivery,147,christina@talane.biz,69 2nd Avenue,Porterville,MA,27734,3,0,7.50,0.45,24.23
5093,05/21/2014,Out for Delivery,911,sarah@centidel.info,87612 American Ash Court,Morro Bay,HI,72659,4,0,9.00,0.54,17.96
5094,05/20/2014,New,990,michelle@edgeclub.net,867 Southridge Hill,Buena Park,AK,69669,3,12,17.88,1.07,31.13
5095,04/30/2014,Canceled,263,rachel@chatterpoint.edu,8 Debra Road,Millbrae,WY,10814,43,0,109.00,6.54,126.83
5101,04/30/2014,Processing,896,susan@wikizz.org,54806 Center Parkway,Lakeport,DE,49139,3,8,16.92,1.02,24.27
5103,04/27/2014,Out for Delivery,10,nicole@shufflester.biz,187 Porter Terrace,Elk Grove,SC,29783,18,2,49.50,2.97,68.81
5110,04/28/2014,New,164,irene@blogtags.info,381 Helena Parkway,Vernon,RI,98777,0,91,494.50,29.67,537.91
5118,04/25/2014,Out for Delivery,270,brenda@realmix.com,6501 Warner Center,Calimesa,TN,94026-4109,34,5,116.00,6.96,135.22
5121,04/27/2014,New,442,sarah@skinte.gov,9 Commercial Center,Foster City,WA,47186,31,0,69.75,4.18,92.75
5123,04/27/2014,Delivered,116,christine@twimm.com,8 Loftsgordon Alley,San Juan Capistrano,AZ,54684-8223,101,0,255.00,15.30,278.35
5124,04/23/2014,Delivered,922,janet@leenti.info,18943 Clove Street,Rocklin,IN,25343,50,60,397.00,23.82,429.83
5125,05/12/2014,New,182,andrea@trilia.net,76 Kim Alley,Los Altos,MT,61813,13,5,39.70,2.38,48.79
5130,05/21/2014,Delivered,410,wanda@ailane.name,8543 Vermont Avenue,Hughson,VT,70495-8877,26,0,803.75,48.23,865.68
5132,05/06/2014,Processing,582,rachel@realpoint.gov,3 Columbus Drive,La Cañada Flintridge,NC,11388-1500,28,0,2794.75,167.69,2981.66
5134,05/12/2014,Processing,491,susan@bubblemix.org,29718 Del Sol Junction,Tracy,NE,12632,11,0,28.25,1.69,35.56
5138,05/15/2014,New,315,rose@devify.net,3 South Park,Sunnyvale,KY,60105-4641,83,0,226.25,13.57,249.48
5139,05/18/2014,Canceled,65,elizabeth@geba.com,6 Redwing Parkway,Pacifica,NY,98278-3718,0,1,0.99,0.06,9.96
5140,05/09/2014,Processing,401,carol@brightbean.org,4532 Sullivan Parkway,Nevada City,AR,83505-8032,2,0,4.00,0.24,6.79
5141,05/16/2014,Out for Delivery,552,joyce@devshare.org,68 Vahlen Lane,Menlo Park,MN,75504-0682,34,8,121.00,7.26,139.84
5150,05/07/2014,Processing,553,martha@feedspan.edu,64781 Homewood Way,Signal Hill,OR,67427-1132,54,0,135.00,8.10,151.12
5152,05/02/2014,Canceled,823,kathryn@devbug.edu,605 Badeau Avenue,Pasadena,NY,92757-9292,94,0,1966.00,117.96,2086.69
5159,04/25/2014,New,290,linda@aimbu.com,306 Hintze Terrace,Yorba Linda,DE,87210,20,8,74.00,4.44,81.79
5160,05/13/2014,Canceled,12,betty@livepath.gov,9370 Old Shore Court,Oxnard,MA,21179-2745,4,0,8.00,0.48,23.48
5163,04/27/2014,Out for Delivery,982,kathryn@tagcat.net,78 Shopko Street,San Fernando,FL,57755-8165,18,0,50.50,3.03,71.99
5172,05/12/2014,Processing,680,diana@fliptune.mil,9 Colorado Pass,Colusa,MT,32481,48,77,237.00,14.22,262.08
5173,05/01/2014,Canceled,128,emily@skilith.info,7 Helena Lane,Lakewood,MI,07568-9666,80,18,308.00,18.48,340.79
5174,05/01/2014,New,79,helen@thoughtbeat.org,21504 Schiller Park,Cotati,IL,20215,2,0,5.00,0.30,18.84
5178,05/16/2014,Out for Delivery,773,judith@roomm.com,12 Laurel Place,Montebello,WV,53578-2067,14,0,35.00,2.10,52.37
5180,05/18/2014,New,830,sara@tazz.org,805 Onsgard Parkway,Agoura Hills,SD,34063,112,0,280.00,16.80,312.59
5185,04/29/2014,Out for Delivery,749,rose@dabz.org,72 Erie Hill,Laguna Beach,NH,16632,113,0,299.00,17.94,325.47
5191,05/18/2014,Delivered,645,sarah@aibox.name,9126 Luster Parkway,Banning,MN,73338,17,22,76.33,4.58,96.16
5202,04/30/2014,Delivered,728,irene@aibox.info,7821 Shelley Court,Wheatland,LA,67947,18,0,45.75,2.75,59.09
5209,05/01/2014,New,208,doris@mynte.info,3587 Beilfuss Drive,Etna,ID,37376,0,1,5.50,0.33,16.49
5211,05/10/2014,Canceled,362,kathy@rooxo.mil,243 Loftsgordon Circle,Buellton,WY,35696,7,5,22.45,1.35,41.82
5213,04/30/2014,Out for Delivery,209,helen@jabbertype.org,156 Trailsway Park,Cloverdale,ME,93988,18,0,44.50,2.67,60.20
5215,05/08/2014,Canceled,765,elizabeth@eadel.edu,6025 Oneill Pass,Los Alamitos,NM,27037-8825,11,4,33.50,2.01,39.26
5217,05/01/2014,Delivered,405,donna@twitterlist.edu,56034 High Crossing Avenue,Redding,WV,94642,76,0,278.25,16.70,304.97
5221,04/24/2014,Processing,898,donna@skinder.edu,01 Katie Terrace,Benicia,UT,21305,102,0,235.00,14.10,254.86
5223,05/15/2014,Delivered,556,beverly@devshare.net,2 Paget Lane,Riverbank,MN,94809,31,8,80.92,4.86,104.59
5224,04/27/2014,Canceled,219,betty@agimba.net,96254 Bluejay Plaza,Vacaville,LA,92654-0236,161,4,447.50,26.85,489.99
5226,04/28/2014,Processing,502,paula@quaxo.edu,607 Duke Plaza,Shasta Lake,AZ,14801-0078,4,5,22.50,1.35,40.87
5227,05/10/2014,New,380,rebecca@tambee.info,0728 1st Terrace,Dos Palos,FL,89734-7976,63,0,126.00,7.56,143.39
5230,05/21/2014,Out for Delivery,228,irene@meemm.info,2 Chinook Place,Tracy,IL,35783-3154,14,6,56.25,3.38,69.33
5231,05/11/2014,Canceled,466,carol@roomm.mil,1423 Packers Center,Buena Park,WY,02152,13,68,168.25,10.09,195.66
5232,05/08/2014,Delivered,158,patricia@kimia.info,5734 Talisman Court,San Leandro,NM,21991,17,4,55.50,3.33,63.63
5235,04/24/2014,Processing,217,evelyn@wikivu.org,2459 Truax Center,Dos Palos,NH,36835-6142,6,7,31.25,1.88,39.95
5236,05/02/2014,Processing,495,alice@dabvine.net,48231 Graceland Terrace,Walnut,MN,28256,21,0,57.50,3.45,75.68
5239,04/25/2014,New,623,margaret@tagopia.info,72934 Kropf Avenue,Morgan Hill,RI,22622,16,10,78.50,4.71,89.68
5240,04/27/2014,Canceled,519,mary@chatterbridge.mil,395 Columbus Drive,Chico,OK,52843-8859,83,0,189.75,11.38,206.25
5241,04/23/2014,Processing,271,amanda@wikizz.info,59 Duke Court,Kerman,HI,40890,2,0,5.00,0.30,21.69
5246,05/01/2014,Out for Delivery,330,denise@twinte.gov,817 Welch Lane,Ridgecrest,IA,84175-4123,19,0,49.75,2.98,72.27
5247,04/23/2014,New,415,sara@fivespan.info,871 Ohio Hill,Soledad,NE,15026,60,0,110.50,6.63,128.64
5250,04/29/2014,Delivered,860,teresa@thoughtstorm.edu,91520 Spaight Street,San Francisco,KY,23769-1104,10,0,25.00,1.50,44.78
5254,05/20/2014,Delivered,621,denise@shuffletag.name,61 Lyons Alley,Duarte,MA,80862-2144,74,0,184.00,11.04,207.77
5271,05/02/2014,Canceled,201,mary@dynabox.name,6 Emmet Hill,Lafayette,WA,20160-2430,6,27,58.50,3.51,77.05
5274,04/29/2014,Canceled,957,helen@wikizz.net,651 Sage Place,Etna,VA,23592-5437,13,0,1764.25,105.85,1887.72
5280,05/20/2014,New,728,irene@aibox.info,7821 Shelley Court,Wheatland,LA,67947,86,0,153.50,9.21,174.95
5286,05/09/2014,Delivered,696,melissa@zoombox.org,108 Northland Avenue,Oakland,CA,64470-5370,71,4,192.25,11.54,217.03
5287,05/15/2014,Out for Delivery,899,evelyn@roomm.edu,79361 Farmco Pass,Eureka,NE,31426,7,0,15.75,0.94,25.02
5289,04/22/2014,Delivered,397,laura@tazz.mil,5 Mallory Center,Farmersville,VT,73466,11,2,293.50,17.61,322.24
5290,05/11/2014,Canceled,448,joyce@leexo.edu,27946 Kipling Street,Redlands,NH,57611,86,7,289.50,17.37,313.58
5299,04/25/2014,Processing,514,kimberly@gigabox.edu,31798 Red Cloud Crossing,Calistoga,AZ,50800-6316,33,0,78.50,4.71,102.33
5306,04/22/2014,Delivered,934,margaret@dynava.mil,859 Hollow Ridge Terrace,Paradise,OR,38707,9,0,22.50,1.35,36.76
5308,05/12/2014,Canceled,620,lois@flashpoint.org,4785 Barby Plaza,Long Beach,WY,42646,75,0,208.75,12.53,230.93
5309,04/24/2014,Out for Delivery,12,betty@livepath.gov,9370 Old Shore Court,Oxnard,MA,21179-2745,17,11,52.39,3.14,60.83
5310,04/25/2014,Out for Delivery,26,theresa@roomm.biz,7 Susan Road,Madera,SD,30939,7,0,12.25,0.73,16.18
5312,05/03/2014,Delivered,309,wanda@meembee.gov,4206 High Crossing Lane,San Francisco,CA,70877-5322,22,17,106.00,6.36,116.91
5313,05/19/2014,Processing,517,julia@ntags.net,54 Bay Crossing,Ione,NE,83987,105,8,281.25,16.88,307.83
5316,04/30/2014,Processing,842,donna@dynazzy.mil,207 Debra Junction,Alhambra,SD,32389-6774,5,9,23.66,1.42,38.34
5320,05/12/2014,Canceled,225,gloria@oyoloo.org,0 Anthes Terrace,Calabasas,WA,92518-0477,85,3,261.50,15.69,279.20
5328,05/09/2014,Processing,165,linda@thoughtworks.info,19 Bultman Plaza,Banning,HI,25386,7,0,18.00,1.08,38.97
5331,05/05/2014,Out for Delivery,811,betty@feedmix.mil,14 Coleman Terrace,Mill Valley,IN,58118-6924,114,0,987.00,59.22,1055.46
5332,05/04/2014,Delivered,293,jacqueline@buzzster.net,6143 Waubesa Court,Sausalito,GA,18969-7508,10,10,62.50,3.75,85.79
5333,05/15/2014,Canceled,946,judy@teklist.mil,0726 Bartelt Plaza,Cerritos,AZ,22216-1019,4,10,33.00,1.98,52.86
5337,04/22/2014,New,804,heather@jayo.mil,6841 Reindahl Drive,Chowchilla,MN,30566-2061,22,89,275.00,16.50,307.64
5344,05/09/2014,Out for Delivery,538,lillian@kwimbee.org,54 Sachtjen Avenue,Grass Valley,WI,78087-1384,84,0,214.00,12.84,229.58
5351,04/28/2014,Out for Delivery,476,linda@tagcat.info,6 Rieder Parkway,Rancho Mirage,NE,51187,10,0,20.00,1.20,37.65
5361,04/25/2014,Canceled,399,margaret@tekfly.biz,3826 Haas Road,Victorville,DE,46273,18,0,58.50,3.51,81.23
5362,05/13/2014,New,220,louise@linkbuzz.edu,54027 Brickson Park Pass,Clovis,TX,43742,4,11,35.50,2.13,40.38
5363,05/19/2014,Out for Delivery,894,ashley@twimbo.mil,9147 Bay Lane,Tehama,GA,98393-9436,6,0,15.00,0.90,25.46
5365,05/04/2014,Processing,662,elizabeth@tanoodle.gov,8 Burning Wood Trail,Atherton,SC,64982,96,5,275.75,16.54,311.16
5366,04/23/2014,New,640,phyllis@jaxworks.info,27 Arrowood Point,Calabasas,MI,29086,5,0,10.00,0.60,20.55
5369,05/04/2014,Canceled,443,marilyn@voonix.com,57 Del Sol Way,Desert Hot Springs,GA,71875-0258,12,17,79.40,4.76,91.77
5371,04/25/2014,Out for Delivery,982,kathryn@tagcat.net,78 Shopko Street,San Fernando,FL,57755-8165,39,0,100.00,6.00,118.64
5376,05/14/2014,Canceled,871,anne@linktype.info,37 Moulton Way,Cathedral City,IN,70117,7,0,17.50,1.05,37.76
5383,05/05/2014,Processing,760,lois@browsebug.net,9 Butternut Avenue,El Monte,MS,09967,110,0,283.25,17.00,318.69
5398,05/08/2014,Canceled,909,jennifer@pixoboo.net,48 Duke Road,Gustine,MT,42806-7962,4,70,148.00,8.88,170.27
5400,04/27/2014,Canceled,541,janet@edgepulse.edu,1235 Morrow Way,Duarte,KY,16209,15,0,57.50,3.45,74.49
5411,04/22/2014,Processing,163,diane@skibox.gov,423 Buhler Point,National City,WA,34670,17,0,45.25,2.71,58.36
5414,05/12/2014,Delivered,473,kelly@oyoba.gov,27 Iowa Way,Los Banos,NH,47578,20,2,52.23,3.13,71.55
5415,05/18/2014,Out for Delivery,952,julie@kimia.info,0725 Memorial Terrace,Eureka,SD,32805-4516,16,0,45.75,2.75,67.91
5419,05/18/2014,Out for Delivery,623,margaret@tagopia.info,72934 Kropf Avenue,Morgan Hill,RI,22622,8,0,22.00,1.32,39.26
5421,05/01/2014,New,911,sarah@centidel.info,87612 American Ash Court,Morro Bay,HI,72659,0,3,6.00,0.36,21.49
5422,05/05/2014,Out for Delivery,799,melissa@meembee.info,02863 Shopko Parkway,Fort Jones,CA,56700-7078,9,0,24.00,1.44,30.97
5425,05/08/2014,New,390,michelle@meetz.gov,2 Butterfield Trail,Sonoma,KY,87069-9428,81,29,239.70,14.38,259.27
5429,05/13/2014,Delivered,751,stephanie@wikido.edu,925 Arkansas Circle,Atwater,UT,14314-6914,102,0,205.25,12.31,235.59
5431,05/15/2014,Canceled,576,paula@izio.gov,76530 Aberg Crossing,San Joaquin,KS,21540-8766,0,56,138.16,8.29,164.56
5434,04/29/2014,Processing,992,linda@buzzdog.net,70 Sunnyside Drive,Davis,AL,18485-7477,97,0,268.75,16.12,298.75
5440,05/17/2014,Processing,100,sarah@geba.com,495 Springs Crossing,Sierra Madre,MN,81192,11,1,33.25,1.99,47.65
5441,05/09/2014,Out for Delivery,20,jean@innotype.info,91 Lake View Drive,Paradise,MS,73343,36,0,96.50,5.79,116.04
5446,05/20/2014,Out for Delivery,296,shirley@babbleset.info,48035 Helena Alley,Gridley,MT,69695,25,0,66.00,3.96,72.53
5451,04/23/2014,Out for Delivery,77,tina@livepath.mil,1039 Sunfield Crossing,Orinda,NM,74922-8121,6,0,16.50,0.99,19.53
5454,05/10/2014,Delivered,783,susan@avaveo.info,40 Darwin Road,Brisbane,CA,68100,30,0,79.00,4.74,96.21
5455,05/15/2014,New,334,emily@edgeclub.org,5 Clove Alley,Santa Paula,SC,64343-5844,20,0,51.50,3.09,66.38
5458,04/29/2014,Out for Delivery,225,gloria@oyoloo.org,0 Anthes Terrace,Calabasas,WA,92518-0477,4,0,16.00,0.96,23.81
5459,05/02/2014,Processing,337,maria@flipopia.biz,97 Waxwing Center,Dos Palos,HI,88244,108,0,270.25,16.21,289.82
5460,05/06/2014,New,436,janet@mynte.org,5361 Knutson Circle,Kingsburg,NY,42508,109,0,233.00,13.98,250.02
5461,05/20/2014,Delivered,169,ruby@digitube.name,27853 Eggendart Junction,Brisbane,SC,14827,0,10,9.90,0.59,29.40
5464,05/05/2014,New,463,phyllis@tagopia.info,5720 Meadow Ridge Court,Brawley,NY,76861,77,0,192.50,11.55,213.03
5470,05/11/2014,Delivered,678,irene@photolist.mil,1068 Thompson Lane,Dinuba,ME,55975-1208,12,0,30.00,1.80,40.25
5471,05/01/2014,Processing,498,patricia@jabbertype.biz,85 Sachs Drive,Chico,ME,72574,6,6,27.00,1.62,35.69
5473,05/01/2014,Out for Delivery,176,louise@shuffletag.edu,5927 Carioca Junction,San Rafael,MS,24860-1445,27,0,70.50,4.23,85.67
5477,05/20/2014,Delivered,434,betty@tavu.info,03 Crescent Oaks Road,Hillsborough,ND,72223-0213,125,0,320.50,19.23,357.90
5481,05/17/2014,New,790,angela@rhynyx.gov,51380 Granby Hill,San Juan Capistrano,AL,35162-2959,25,17,74.66,4.48,93.86
5482,05/02/2014,Delivered,196,pamela@wikivu.biz,60914 Scofield Parkway,Perris,IN,42951-6807,75,0,168.75,10.12,185.12
5483,05/10/2014,Processing,436,janet@mynte.org,5361 Knutson Circle,Kingsburg,NY,42508,11,1,26.25,1.57,43.72
5491,05/08/2014,Out for Delivery,872,debra@reallinks.gov,193 Lakeland Lane,Albany,WV,39039,4,65,351.50,21.09,379.24
5492,05/17/2014,Delivered,900,jean@mycat.edu,195 Twin Pines Crossing,Stockton,WI,09693-2819,9,10,75.75,4.54,84.22
5498,05/20/2014,Processing,608,sara@ailane.gov,5981 New Castle Pass,Blue Lake,PA,64377-7969,94,0,278.25,16.70,308.88
5506,04/26/2014,New,706,catherine@browseblab.name,759 Stuart Road,Oroville,AL,79324-0883,15,44,101.00,6.06,111.40
5507,05/03/2014,Out for Delivery,473,kelly@oyoba.gov,27 Iowa Way,Los Banos,NH,47578,19,0,52.50,3.15,58.63
5508,05/11/2014,Canceled,800,helen@kazu.com,76 Mosinee Alley,Whittier,CT,80645,92,0,233.50,14.01,250.57
5512,05/05/2014,Canceled,635,judy@skyble.biz,825 Namekagon Street,Piedmont,MO,49969-1992,0,30,103.50,6.21,129.62
5519,05/03/2014,Out for Delivery,461,christina@jaxspan.info,48725 Nancy Way,Oakland,OK,75243,21,0,46.00,2.76,59.52
5521,05/09/2014,Delivered,302,kelly@skyvu.biz,9 Union Crossing,Highland,CT,43223-1117,4,1,14.50,0.87,22.25
5522,04/30/2014,New,10,nicole@shufflester.biz,865 Walton Center,Hollister,AL,16070,0,7,6.93,0.42,19.26
5523,04/23/2014,Processing,547,cynthia@browsecat.name,9 Saint Paul Hill,San Mateo,NY,01802,31,0,68.00,4.08,81.28
5524,05/10/2014,New,178,michelle@skyble.org,3157 Washington Park,Monterey Park,CO,42141,68,8,909.42,54.57,967.84
5526,05/20/2014,New,741,dorothy@chatterbridge.com,2 Mosinee Terrace,Kerman,OR,79142,8,0,24.00,1.44,40.90
5532,05/07/2014,New,222,julia@wordify.gov,089 Spohn Street,Cathedral City,WV,70582-1503,21,0,44.50,2.67,66.52
5534,05/19/2014,Processing,559,andrea@jaxbean.com,5 Bobwhite Lane,Lake Elsinore,ID,43450-9082,134,0,307.50,18.45,334.57
5542,05/03/2014,Delivered,711,jane@vinder.biz,2461 Donald Parkway,Signal Hill,VA,68746,7,0,17.50,1.05,34.23
5548,04/23/2014,Processing,970,carolyn@kamba.edu,75264 Buhler Drive,Lake Forest,FL,69960-5620,97,0,218.25,13.09,248.94
5549,04/22/2014,New,584,rachel@miboo.net,6183 Pine View Trail,Ceres,MN,17025,0,5,17.00,1.02,26.19
5550,05/12/2014,Canceled,859,heather@shuffletag.com,8 Old Gate Center,Lodi,OK,27189,29,0,83.75,5.02,91.86
5558,05/08/2014,Out for Delivery,495,alice@dabvine.net,64 Dorton Way,Brea,MD,76216-0134,82,0,205.00,12.30,234.02
5560,05/02/2014,Delivered,249,alice@thoughtbridge.info,4125 Ronald Regan Trail,El Centro,NE,71142-4149,136,0,23843.75,1430.62,25284.62
5561,04/25/2014,New,12,betty@livepath.gov,9370 Old Shore Court,Oxnard,MA,21179-2745,8,29,92.50,5.55,102.97
5563,05/01/2014,Out for Delivery,365,julia@layo.name,61802 Parkside Alley,San Clemente,CT,57897,179,10,546.25,32.77,582.97
5565,04/22/2014,New,655,melissa@skyba.name,630 Mendota Pass,Maricopa,SC,46780,17,3,39.47,2.37,49.44
5567,05/09/2014,New,34,kathleen@zoombeat.name,6 Anzinger Way,California City,NH,28938,62,0,186.00,11.16,211.86
5568,05/16/2014,Processing,674,diane@zoozzy.mil,3219 Miller Way,Angels Camp,UT,65525-5527,112,0,239.75,14.38,271.63
5570,04/27/2014,Canceled,256,mildred@quimba.org,6032 1st Plaza,Thousand Oaks,NC,99489-4139,113,64,512.25,30.73,561.31
5575,05/15/2014,New,846,elizabeth@agimba.net,68 Mifflin Street,Live Oak,FL,67552,9,0,21.75,1.30,29.07
5576,04/28/2014,Delivered,226,evelyn@omba.edu,35120 Red Cloud Pass,Stockton,MO,98632-0808,7,75,242.50,14.55,259.67
5580,04/24/2014,New,653,debra@babblestorm.net,6 Kinsman Drive,Murrieta,WV,32589,9,6,34.47,2.07,53.64
5582,05/16/2014,Processing,140,kathryn@livez.net,380 Schurz Point,Fort Bragg,OH,33593-5122,9,0,22.50,1.35,42.20
5583,05/13/2014,Processing,859,heather@shuffletag.com,8 Old Gate Center,Lodi,OK,27189,17,3,49.50,2.97,54.52
5586,05/07/2014,Out for Delivery,938,alice@gigazoom.gov,3278 Macpherson Crossing,Barstow,NC,79575,4,0,10.00,0.60,29.00
5588,05/11/2014,New,431,debra@voonder.edu,0871 Veith Alley,City of Commerce,TX,24836,4,0,12.00,0.72,14.82
5594,05/15/2014,Out for Delivery,698,jean@yakitri.net,6 Mosinee Park,Hawaiian Gardens,FL,21797,17,76,237.00,14.22,262.87
5597,05/01/2014,Canceled,90,sara@topiczoom.edu,0287 Surrey Center,Bell,SC,57920,102,0,341.50,20.49,366.82
5601,04/25/2014,Out for Delivery,561,carol@eire.edu,6130 Vernon Lane,South Pasadena,KY,21602-6029,7,0,17.75,1.06,32.92
5603,05/10/2014,Processing,929,sharon@thoughtblab.net,4 Sutteridge Avenue,Inglewood,TN,77464-8758,150,0,291.75,17.50,317.24
5608,05/03/2014,New,51,doris@skyndu.info,985 Cody Hill,Clayton,AR,60518,87,0,217.50,13.05,250.36
5615,05/02/2014,Canceled,281,janice@kayveo.mil,0231 Fair Oaks Trail,Salinas,NM,67997-5483,14,0,33.50,2.01,50.44
5620,04/24/2014,Canceled,367,theresa@jabbersphere.com,265 Schurz Avenue,Los Banos,WA,79795-8460,10,91,1257.75,75.47,1351.13
5621,05/18/2014,Delivered,650,ruby@edgewire.biz,20 Northview Pass,Encinitas,NJ,17370,112,10,335.75,20.14,373.12
5622,05/05/2014,New,613,melissa@voomm.net,438 John Wall Court,Calistoga,RI,37807-8486,9,0,21.00,1.26,30.51
5624,04/29/2014,Processing,898,donna@skinder.edu,173 Morningstar Junction,Hidden Hills,ME,11301-5382,64,6,150.50,9.03,169.26
5629,05/06/2014,Delivered,229,frances@kazio.name,064 Lukken Road,Amador City,NY,82125,18,0,41.50,2.49,53.43
5634,05/11/2014,Out for Delivery,860,teresa@thoughtstorm.edu,91520 Spaight Street,San Francisco,KY,23769-1104,14,23,101.50,6.09,109.66
5635,05/13/2014,New,249,alice@thoughtbridge.info,4125 Ronald Regan Trail,El Centro,NE,71142-4149,17,75,460.00,27.60,505.82
5638,05/02/2014,Processing,91,robin@cogilith.gov,6 Pankratz Terrace,Ripon,GA,10702-0144,75,0,188.75,11.32,215.16
5639,05/20/2014,Out for Delivery,867,janice@thoughtblab.net,605 Mesta Point,Downey,WA,90410,10,15,80.25,4.81,90.81
5640,04/30/2014,New,776,rebecca@vipe.biz,2 Fisk Point,Dublin,MT,91967,3,0,7.50,0.45,18.08
5644,05/21/2014,Out for Delivery,671,amanda@skippad.info,98471 Riverside Street,San Gabriel,KY,59180-4026,24,0,64.50,3.87,73.56
5654,04/27/2014,Processing,429,rebecca@oyonder.com,03526 Anniversary Road,Portola,CA,90016,22,0,55.50,3.33,77.42
5659,05/07/2014,New,430,lillian@dynazzy.com,46 Red Cloud Parkway,Victorville,MN,18053-0573,6,0,18.00,1.08,27.93
5660,05/01/2014,Delivered,9,betty@trilia.mil,5 Hollow Ridge Parkway,Rolling Hills,IA,90807-2871,9,8,62.25,3.73,85.30
5664,04/23/2014,Processing,359,louise@zoonder.info,962 Superior Court,Citrus Heights,IA,15367-3254,0,6,9.00,0.54,15.97
5665,05/13/2014,Canceled,576,paula@izio.gov,76530 Aberg Crossing,San Joaquin,KS,21540-8766,14,7,56.25,3.38,69.56
